A&B,Anode,Bnode,recordtime,Traveltime,Numtrips,Link Length,osm_class,Lanes,Speed,vol per lane,Volume
4281820942818207,42818209,42818207,40456.70833,43.3867,1,114.086,residential,1,5.38,495,495
4242413742451332,42424137,42451332,40456.70833,114.359,4,88.798,residential,1,1.59,171,171
4281819842818203,42818198,42818203,40456.70833,33.7459,1,79.762,primary,1,4.83,456,456
4276904342769048,42769043,42769048,40456.70833,11.1455,1,65.699,secondary,1,12.06,774,774
4252368442510861,42523684,42510861,40456.70833,27.4861,3,129.101,residential,1,9.61,715,715
27570136872089937763,2757013687,2089937763,40456.70833,2.77635,3,69.397,trunk,2,51.13,1695,3390
4281819342818198,42818193,42818198,40456.70833,14.4796,1,78.951,primary,1,11.15,758,758
4276903942769043,42769039,42769043,40456.70833,8.81777,1,51.978,secondary,1,12.06,774,774
4281818842818193,42818188,42818193,40456.70833,14.4657,1,78.875,primary,1,11.15,758,758
4247412142474126,42474121,42474126,40456.70833,36.0725,1,142.527,residential,1,8.08,653,653
4281820742817460,42818207,42817460,40456.70833,30.182,1,79.364,primary,1,5.38,495,495
4276903142769035,42769031,42769035,40456.70833,21.1501,1,138.699,secondary,1,13.41,786,786
37103416242456049,371034162,42456049,40456.70833,64.3298,5,135.09,primary,1,4.30,415,415
4281820342817460,42818203,42817460,40456.70833,91.4126,1,78.966,primary,1,1.77,189,189
42422168371239960,42422168,371239960,40456.70833,16.4973,83,133.898,motorway_link,1,16.60,752,752
59772815442497830,597728154,42497830,40456.70833,18.0581,1,101.782,primary,1,11.53,766,766
4242493742425088,42424937,42425088,40456.70833,60.4189,35,951.618,motorway_link,1,32.22,1736,1736
4291637542918930,42916375,42918930,40456.70833,15.1643,1,59.355,tertiary,1,8.01,649,649
4252414442495185,42524144,42495185,40456.70833,21.6672,3,82.043,residential,1,7.75,637,637
4242461042434871,42424610,42434871,40456.70833,119.138,2,135.8,residential,1,2.33,244,244
4281813942818143,42818139,42818143,40456.70833,71.7647,1,82.761,secondary,1,2.36,247,247
4281813442818139,42818134,42818139,40456.70833,78.7404,1,81.623,secondary,1,2.12,224,224
42438928561035340,42438928,561035340,40456.70833,42.7666,1,267.562,residential,1,12.80,782,782
4281813142818134,42818131,42818134,40456.70833,74.3202,1,77.041,secondary,1,2.12,224,224
42452954596776127,42452954,596776127,40456.70833,11.6294,86,81.125,secondary,1,14.27,785,785
42452954596776083,42452954,596776083,40456.70833,20.5616,117,80.481,secondary,1,8.01,649,649
4242409842449979,42424098,42449979,40456.70833,44.5768,25,215.946,secondary,1,9.91,725,725
4281814342817470,42818143,42817470,40456.70833,52.4156,1,186.158,residential,1,7.26,612,612
596400230596415314,596400230,596415314,40456.70833,35.56,3,216.193,motorway_link,1,12.44,779,779
4281811842818120,42818118,42818120,40456.70833,19.7864,3,80.814,residential,1,8.35,666,666
287532639142815988,2875326391,42815988,40456.70833,31.3244,1,76.362,secondary,1,4.99,467,467
287532639142815972,2875326391,42815972,40456.70833,7.53148,1,94.734,residential,1,25.73,186,186
4281811242818118,42818112,42818118,40456.70833,35.9633,1,78.805,residential,1,4.48,429,429
4286632842896261,42866328,42896261,40456.70833,26.5945,1,78.888,residential,1,6.07,541,541
4281811042818112,42818110,42818112,40456.70833,18.8956,1,82.095,residential,1,8.89,688,688
4242486442424630,42424864,42424630,40456.70833,3.48563,2,104.569,motorway_link,1,61.36,1347,1347
4242470142429541,42424701,42429541,40456.70833,47.7445,1,77.459,residential,1,3.32,334,334
276060695276060698,276060695,276060698,40456.70833,7.2683,15,70.472,unclassified,1,19.83,631,631
276060694276060695,276060694,276060695,40456.70833,7.07746,17,63.618,unclassified,1,18.39,696,696
103881210103881212,103881210,103881212,40456.70833,27.1249,1,147.9,tertiary,1,11.15,758,758
4281594142883038,42815941,42883038,40456.70833,53.8367,1,213.196,residential,1,8.10,654,654
4242486442423456,42424864,42423456,40456.70833,9.66237,270,73.392,secondary,1,15.54,772,772
4281593542883028,42815935,42883028,40456.70833,93.8349,1,258.049,residential,1,5.63,512,512
4247395942473953,42473959,42473953,40456.70833,4.27546,5,101.955,residential,1,48.78,1743,1743
4247395342473952,42473953,42473952,40456.70833,4.6735,5,140.205,residential,1,61.36,1347,1347
103881212103880458,103881212,103880458,40456.70833,26.5983,1,145.029,tertiary,1,11.15,758,758
4247395242473951,42473952,42473951,40456.70833,23.7859,3,139.895,residential,1,12.03,774,774
4286665742882983,42866657,42882983,40456.70833,53.0355,4,79.167,secondary,1,3.05,311,311
4247395142473950,42473951,42473950,40456.70833,26.4455,3,155.537,residential,1,12.03,774,774
276060695276059536,276060695,276059536,40456.70833,27.9855,3,107.21,unclassified,1,7.84,641,641
20502085242451409,205020852,42451409,40456.70833,11.6074,1,102.58,motorway,2,18.08,707,1414
428566102503677681,42856610,2503677681,40456.70833,5.72704,4,76.802,residential,1,27.43,1621,1621
42423885427804196,42423885,427804196,40456.70833,69.5984,2,99.562,unclassified,1,2.93,299,299
4242440842436340,42424408,42436340,40456.70833,17.3977,52,74.147,secondary,1,8.72,681,681
4242443942435328,42424439,42435328,40456.70833,21.2777,8,86.905,secondary,1,8.35,666,666
4286671942880298,42866719,42880298,40456.70833,15.0314,5,79.287,residential,1,10.79,750,750
42452812596776177,42452812,596776177,40456.70833,24.7987,93,80.888,secondary,1,6.67,578,578
42452812596776173,42452812,596776173,40456.70833,27.0545,29,79.322,secondary,1,6.00,537,537
4242442742435265,42424427,42435265,40456.70833,14.0726,370,79.318,secondary,1,11.53,766,766
4242442742435264,42424427,42435264,40456.70833,41.3026,90,77.963,secondary,1,3.86,380,380
42753856103001653,42753856,103001653,40456.70833,9.05861,3,98.153,secondary,1,22.16,489,489
4281747842833380,42817478,42833380,40456.70833,19.3915,1,79.201,residential,1,8.35,666,666
4242485142421800,42424851,42421800,40456.70833,20.5987,62,80.626,secondary,1,8.01,649,649
4252488342466481,42524883,42466481,40456.70833,30.4031,15,205.635,residential,1,13.83,786,786
4252488942466273,42524889,42466273,40456.70833,54.5814,1,185.773,residential,1,6.96,595,595
58798806142444277,587988061,42444277,40456.70833,28.6904,12,112.298,secondary,1,8.01,649,649
4281745642833266,42817456,42833266,40456.70833,19.4427,1,79.41,residential,1,8.35,666,666
42455929595105472,42455929,595105472,40456.70833,8.46267,575,68.686,primary,1,16.60,752,752
4286765742849635,42867657,42849635,40456.70833,13.8486,4,84.005,residential,1,12.41,779,779
4281794042817937,42817940,42817937,40456.70833,19.9622,4,108.845,residential,1,11.15,758,758
4281793742817930,42817937,42817930,40456.70833,28.2038,4,153.783,residential,1,11.15,758,758
4242470642425088,42424706,42425088,40456.70833,6.71771,3,80.613,secondary,1,24.55,298,298
4281793042817927,42817930,42817927,40456.70833,10.2147,4,55.696,residential,1,11.15,758,758
597728147597711097,597728147,597711097,40456.70833,22.3081,7,112.767,primary,1,10.34,738,738
4252319542517476,42523195,42517476,40456.70833,16.7376,1,76.224,residential,1,9.32,705,705
4281792742817923,42817927,42817923,40456.70833,19.2737,4,94.464,residential,1,10.03,729,729
4281792342817919,42817923,42817919,40456.70833,20.392,4,99.945,residential,1,10.03,729,729
4281741542833344,42817415,42833344,40456.70833,19.8934,4,81.251,residential,1,8.35,666,666
1334569028247074607,1334569028,247074607,40456.70833,14.0759,308,106.916,trunk,2,15.54,772,1545
4242409842442961,42424098,42442961,40456.70833,36.2798,255,79.678,primary,1,4.49,430,430
4242422542438859,42424225,42438859,40456.70833,47.2691,202,274.167,residential,1,11.86,771,771
424286341996323622,42428634,1996323622,40456.70833,17.2628,200,91.057,primary,1,10.79,750,750
4242467942424701,42424679,42424701,40456.70833,118.085,3,81.28,secondary,1,1.41,153,153
2448509245274419513,2448509245,274419513,40456.70833,7.0595,1,211.785,motorway_link,1,61.36,1347,1347
103881056103881210,103881056,103881210,40456.70833,15.1897,1,82.823,residential,1,11.15,758,758
4242445642431363,42424456,42431363,40456.70833,46.5788,24,467.896,unclassified,1,20.55,592,592
42433542496707000,42433542,496707000,40456.70833,17.3197,12,77.785,residential,1,9.19,700,700
4286703542867040,42867035,42867040,40456.70833,59.3219,2,269.547,residential,1,9.29,704,704
4281781942819599,42817819,42819599,40456.70833,9.28277,367,121.839,secondary,1,26.85,68,68
4247395042469494,42473950,42469494,40456.70833,9.10319,3,140.073,residential,1,31.47,1721,1721
4242443942431293,42424439,42431293,40456.70833,37.4438,149,146.56,secondary_link,1,8.01,649,649
59803300842474684,598033008,42474684,40456.70833,1.47297,1,44.189,residential,1,61.36,1347,1347
487116761597294500,487116761,597294500,40456.70833,209.013,20,1458.046,motorway,2,14.27,785,1570
4281594642876827,42815946,42876827,40456.70833,39.6342,367,209.061,unclassified,1,10.79,750,750
587987721246923513,587987721,246923513,40456.70833,8.6154,13,48.341,trunk_link,1,11.48,765,765
2000417134597748756,2000417134,597748756,40456.70833,12.2109,1,74.071,unclassified,1,12.41,779,779
4286606442895450,42866064,42895450,40456.70833,7.53479,1,108.992,secondary,1,29.59,1679,1679
4286662942877845,42866629,42877845,40456.70833,43.2993,2,81.732,residential,1,3.86,380,380
4242414542438809,42424145,42438809,40456.70833,43.8968,376,247.418,motorway,2,11.53,766,1532
4247360342478438,42473603,42478438,40456.70833,23.4243,1,110.023,secondary,1,9.61,715,715
4242442742429998,42424427,42429998,40456.70833,86.4208,110,273.309,residential,1,6.47,566,566
4242464142423295,42424641,42423295,40456.70833,9.74571,247,164.021,residential,1,34.43,1771,1771
271020431042443310,2710204310,42443310,40456.70833,29.0473,6,273.068,residential,1,19.23,660,660
4242388542446504,42423885,42446504,40456.70833,14.3055,333,75.458,secondary,1,10.79,750,750
4242356542456041,42423565,42456041,40456.70833,85.9821,12,151.888,secondary,1,3.61,359,359
4252296742520296,42522967,42520296,40456.70833,38.9097,1,236.025,residential,1,12.41,779,779
4286634642885490,42866346,42885490,40456.70833,3.17657,5,79.401,secondary,1,51.13,1695,1695
4242439542430135,42424395,42430135,40456.70833,10.9899,19,97.123,primary,1,18.08,707,707
4242422542435301,42424225,42435301,40456.70833,13.964,63,85.699,secondary,1,12.55,780,780
271020431042442410,2710204310,42442410,40456.70833,20.9022,243,158.766,tertiary,1,15.54,772,772
4286856842816184,42868568,42816184,40456.70833,26.682,1,94.977,residential,1,7.28,613,613
42492401380059967,42492401,380059967,40456.70833,12.1656,4,76.284,secondary,1,12.83,783,783
4286692442866920,42866924,42866920,40456.70833,20.801,2,78.763,secondary,1,7.75,637,637
4281776942817771,42817769,42817771,40456.70833,13.8731,1,75.644,residential,1,11.15,758,758
4247358942477235,42473589,42477235,40456.70833,17.3203,6,67.794,tertiary,1,8.01,649,649
4281776542817769,42817765,42817769,40456.70833,14.5535,1,79.354,residential,1,11.15,758,758
4281776142817765,42817761,42817765,40456.70833,14.6467,1,79.862,residential,1,11.15,758,758
4286691242866908,42866912,42866908,40456.70833,20.1389,2,79.751,secondary,1,8.10,654,654
4281775842817761,42817758,42817761,40456.70833,14.8,1,80.698,residential,1,11.15,758,758
4281775642817758,42817756,42817758,40456.70833,16.9728,1,77.121,residential,1,9.29,704,704
4286690842866905,42866908,42866905,40456.70833,26.7394,1,117.802,secondary,1,9.01,693,693
4281775342817756,42817753,42817756,40456.70833,17.3053,1,78.632,residential,1,9.29,704,704
4276858242768811,42768582,42768811,40456.70833,13.4121,1,62.996,residential,1,9.61,715,715
4277967542424605,42779675,42424605,40456.70833,46.1806,3,180.757,secondary,1,8.01,649,649
5952545711672106382,595254571,1672106382,40456.70833,8.58945,36,78.291,residential,1,18.64,685,685
4276857842768582,42768578,42768582,40456.70833,12.2837,1,57.696,secondary,1,9.61,715,715
4286662542874618,42866625,42874618,40456.70833,28.1329,4,82.484,tertiary,1,6.00,537,537
59803172642509922,598031726,42509922,40456.70833,3.49853,12,42.571,residential,1,24.89,267,267
4281812042804992,42818120,42804992,40456.70833,18.0298,2,59.499,primary,1,6.75,583,583
42945053742424225,429450537,42424225,40456.70833,13.0641,2,43.015,unclassified,1,6.73,582,582
59731121242825297,597311212,42825297,40456.70833,2.50727,1,75.218,motorway_link,1,61.36,1347,1347
4247358042475485,42473580,42475485,40456.70833,19.4662,1,98.401,residential,1,10.34,738,738
592627492486864458,592627492,486864458,40456.70833,8.38333,45,58.481,motorway,2,14.27,785,1570
59731120642825297,597311206,42825297,40456.70833,10.2733,347,83.194,primary,1,16.56,752,752
4247268642502927,42472686,42502927,40456.70833,34.2454,1,78.48,residential,1,4.69,445,445
4281577642876757,42815776,42876757,40456.70833,54.8344,1,167.761,residential,1,6.26,553,553
4242443942425232,42424439,42425232,40456.70833,7.7195,98,90.222,secondary,1,23.91,354,354
592627490486863762,592627490,486863762,40456.70833,5.75585,20,57.819,motorway,2,20.55,592,1184
4276881142759478,42768811,42759478,40456.70833,26.1139,1,122.656,residential,1,9.61,715,715
59772815842481610,597728158,42481610,40456.70833,41.5141,1,233.988,primary,1,11.53,766,766
59772815442481610,597728154,42481610,40456.70833,49.2199,1,277.421,primary,1,11.53,766,766
4247359542473589,42473595,42473589,40456.70833,27.2998,5,171.182,residential,1,12.83,783,783
4242443942424456,42424439,42424456,40456.70833,26.2167,6,113.903,unclassified,1,8.89,688,688
428606132844853157,42860613,2844853157,40456.70833,39.1931,1,206.734,residential,1,10.79,750,750
4242354942451712,42423549,42451712,40456.70833,6.12471,301,88.595,motorway_link,1,29.59,1679,1679
4242421842430736,42424218,42430736,40456.70833,36.2943,14,197.451,secondary,1,11.13,758,758
597443929276210876,597443929,276210876,40456.70833,5.94553,128,48.256,motorway,2,16.60,752,1503
19180398981773082410,1918039898,1773082410,40456.70833,27.4374,102,74.579,tertiary,1,5.56,508,508
4281740242824112,42817402,42824112,40456.70833,11.7698,1,79.427,residential,1,13.80,786,786
58798772142443666,587987721,42443666,40456.70833,3.38697,20,101.609,unclassified,1,61.36,1347,1347
4242438242424395,42424382,42424395,40456.70833,2.6666,3,79.998,motorway_link,1,61.36,1347,1347
1918039876805771586,1918039876,805771586,40456.70833,18.543,161,58.643,tertiary,1,6.47,566,566
596400171596400182,596400171,596400182,40456.70833,8.15865,4,76.871,motorway_link,1,19.27,658,658
596400164596400171,596400164,596400171,40456.70833,9.94394,4,93.692,secondary,1,19.27,658,658
4242414242430965,42424142,42430965,40456.70833,17.1679,21,104.14,residential,1,12.41,779,779
4242345642452015,42423456,42452015,40456.70833,9.24121,270,70.193,secondary,1,15.54,772,772
4242433442424610,42424334,42424610,40456.70833,19.8757,3,76.142,motorway_link,1,7.84,641,641
4242422542427915,42424225,42427915,40456.70833,39.9101,388,323.924,secondary,1,16.60,752,752
4252418142474974,42524181,42474974,40456.70833,25.8392,3,101.138,residential,1,8.01,649,649
208993814642423579,2089938146,42423579,40456.70833,294.601,25,1153.108,motorway,2,8.01,649,1299
4281598842866046,42815988,42866046,40456.70833,43.2144,1,151.7,secondary,1,7.18,607,607
4242433442424382,42424334,42424382,40456.70833,2.4988,4,74.964,motorway,2,61.36,1347,2693
4281511942892893,42815119,42892893,40456.70833,99.4645,2,142.286,residential,1,2.93,299,299
4286666742866664,42866667,42866664,40456.70833,33.2825,4,201.436,residential,1,12.38,778,778
4242403242432572,42424032,42432572,40456.70833,4.64254,11,89.652,secondary,1,39.50,1813,1813
2468905791812608108,246890579,1812608108,40456.70833,10.5863,151,80.41,trunk,2,15.54,772,1545
427822541051068188,42782254,1051068188,40456.70833,15.1401,1,454.204,motorway,2,61.36,1347,2693
4281746042818207,42817460,42818207,40456.70833,91.8734,1,79.364,primary,1,1.77,189,189
42879481597688945,42879481,597688945,40456.70833,22.7803,1,115.154,unclassified,1,10.34,738,738
4286662942866625,42866629,42866625,40456.70833,47.5064,4,267.763,residential,1,11.53,766,766
4242425842424334,42424258,42424334,40456.70833,4.289,8,128.67,motorway,2,61.36,1347,2693
4242413742427970,42424137,42427970,40456.70833,77.7121,20,86.893,primary,1,2.29,240,240
4247225542509161,42472255,42509161,40456.70833,55.4553,1,79.33,secondary,1,2.93,299,299
4276903542746124,42769035,42746124,40456.70833,14.112,1,92.544,secondary,1,13.41,786,786
4242367742442142,42423677,42442142,40456.70833,7.9901,32,185.156,unclassified,1,47.40,1765,1765
588785633541467351,588785633,541467351,40456.70833,406.01,51,1767.959,primary,1,8.91,689,689
4242403242431004,42424032,42431004,40456.70833,6.08211,7,113.878,secondary,1,38.30,1808,1808
4281746042817456,42817460,42817456,40456.70833,89.3978,1,313.822,residential,1,7.18,607,607
4281740842818563,42817408,42818563,40456.70833,6.68109,5,121.014,tertiary,1,37.05,1800,1800
59772799242479665,597727992,42479665,40456.70833,31.4198,1,177.093,primary,1,11.53,766,766
4281610242858907,42816102,42858907,40456.70833,23.7683,14,233.682,secondary,1,20.11,616,616
4242413342427009,42424133,42427009,40456.70833,49.0846,143,573.679,motorway,2,23.91,354,708
4252353942491149,42523539,42491149,40456.70833,35.9705,3,142.124,residential,1,8.08,653,653
4281742442817428,42817424,42817428,40456.70833,132.532,4,157.991,residential,1,2.44,254,254
4281741842817424,42817418,42817424,40456.70833,143.365,4,170.905,residential,1,2.44,254,254
4281741542817418,42817415,42817418,40456.70833,119.41,4,170.818,residential,1,2.93,299,299
4281413242919158,42814132,42919158,40456.70833,19.2909,2,163.011,residential,1,17.28,733,733
4281741242817415,42817412,42817415,40456.70833,55.939,6,142.617,residential,1,5.21,484,484
19328298312411399009,1932829831,2411399009,40456.70833,23.7596,1,87.032,secondary,1,7.49,624,624
4281740742817408,42817407,42817408,40456.70833,56.7041,1,201.389,residential,1,7.26,612,612
4281740242817407,42817402,42817407,40456.70833,54.9941,1,201.445,residential,1,7.49,624,624
4242367442440025,42423674,42440025,40456.70833,17.9378,150,83.089,secondary,1,9.47,711,711
541467351588036495,541467351,588036495,40456.70833,11.5155,51,166.573,primary,1,29.59,1679,1679
4286439342932839,42864393,42932839,40456.70833,78.0756,1,83.662,residential,1,2.19,231,231
4276853442758642,42768534,42758642,40456.70833,25.0154,1,56.663,secondary,1,4.63,441,441
2487097331834852948,248709733,1834852948,40456.70833,60.9465,318,238.553,secondary,1,8.01,649,649
60929888595441953,60929888,595441953,40456.70833,9.37519,4,42.599,motorway_link,1,9.29,704,704
4281576442867035,42815764,42867035,40456.70833,36.927,2,167.789,residential,1,9.29,704,704
4247330042473307,42473300,42473307,40456.70833,16.1188,1,82.436,residential,1,10.46,741,741
4247329742473300,42473297,42473300,40456.70833,15.9825,1,81.739,residential,1,10.46,741,741
4247329542473297,42473295,42473297,40456.70833,16.2109,1,82.907,residential,1,10.46,741,741
4242414242424145,42424142,42424145,40456.70833,20.5917,374,116.062,motorway_link,1,11.53,766,766
42445558595407648,42445558,595407648,40456.70833,4.91229,136,41.121,secondary,1,17.12,738,738
256805232942499079,2568052329,42499079,40456.70833,28.7009,1,82.36,primary,1,5.87,528,528
59264353342808195,592643533,42808195,40456.70833,19.9283,15,200.185,trunk,2,20.55,592,1184
4242411742424133,42424117,42424133,40456.70833,2.324,22,46.287,motorway_link,1,40.74,1814,1814
4242410942424133,42424109,42424133,40456.70833,5.81431,121,67.955,motorway,2,23.91,354,708
4247298742481025,42472987,42481025,40456.70833,32.5648,6,256.266,secondary,1,16.10,763,763
1398594293276062182,1398594293,276062182,40456.70833,44.903,33,164.481,unclassified,1,7.49,624,624
1398594289276062187,1398594289,276062187,40456.70833,2.93829,58,66.642,unclassified,1,46.39,1779,1779
60919842595750842,60919842,595750842,40456.70833,62.4449,1,283.737,motorway,2,9.29,704,1408
451023026219863957,451023026,219863957,40456.70833,14.3819,6,94.314,motorway_link,1,13.41,786,786
103880458103880456,103880458,103880456,40456.70833,14.2078,1,77.469,unclassified,1,11.15,758,758
4242403242425223,42424032,42425223,40456.70833,15.1277,34,82.299,secondary,1,11.13,758,758
103880456103880454,103880456,103880454,40456.70833,24.5511,1,83.562,unclassified,1,6.96,595,595
4291895742810964,42918957,42810964,40456.70833,15.322,1,71.967,tertiary,1,9.61,715,715
103880448103880446,103880448,103880446,40456.70833,244.998,1,136.255,unclassified,1,1.14,125,125
1398594306276061035,1398594306,276061035,40456.70833,5.77719,4,170.892,unclassified,1,60.51,1385,1385
5953380432830276527,595338043,2830276527,40456.70833,8.31139,32,83.49,motorway,2,20.55,592,1184
1398594288276061098,1398594288,276061098,40456.70833,140.412,1,177.111,unclassified,1,2.58,268,268
4276905242738425,42769052,42738425,40456.70833,18.7427,1,76.724,primary,1,8.37,666,666
4247289342481948,42472893,42481948,40456.70833,50.7262,1,307.704,unclassified,1,12.41,779,779
428969442548015256,42896944,2548015256,40456.70833,3.2477,1,43.553,tertiary,1,27.43,1621,1621
428969442548015246,42896944,2548015246,40456.70833,1.65553,2,49.666,residential,1,61.36,1347,1347
59639997442746840,596399974,42746840,40456.70833,7.24565,4,78.509,residential,1,22.16,489,489
277386992277386421,277386992,277386421,40456.70833,12.3548,4,148.929,motorway_link,1,24.66,288,288
277386974277386976,277386974,277386976,40456.70833,24.9733,7,156.594,motorway_link,1,12.83,783,783
592627491486849241,592627491,486849241,40456.70833,107.363,19,467.508,motorway,2,8.91,689,1378
277386974277386920,277386974,277386920,40456.70833,20.7983,13,108.679,motorway_link,1,10.69,747,747
277386976277386788,277386976,277386788,40456.70833,10.5189,7,65.958,motorway_link,1,12.83,783,783
424402871538237434,42440287,1538237434,40456.70833,11.6952,11,52.128,unclassified,1,9.12,697,697
4281579042861190,42815790,42861190,40456.70833,58.7255,9,161.497,residential,1,5.63,512,512
4252414642464960,42524146,42464960,40456.70833,19.5635,2,82.411,residential,1,8.62,677,677
424402821538237248,42440282,1538237248,40456.70833,14.2827,27,50.251,unclassified,1,7.20,608,608
4291786942841773,42917869,42841773,40456.70833,10.7998,12,77.702,tertiary,1,14.72,782,782
4247329542466980,42473295,42466980,40456.70833,116.29,1,249.966,residential,1,4.40,423,423
4286630942866306,42866309,42866306,40456.70833,40.3454,1,197.74,residential,1,10.03,729,729
4286630642866304,42866306,42866304,40456.70833,149.608,1,43.888,residential,1,0.60,67,67
276014275274325171,276014275,274325171,40456.70833,2.4499,1,73.497,residential,1,61.36,1347,1347
4281781242796343,42817812,42796343,40456.70833,35.4811,1,62.819,residential,1,3.62,360,360
59772814742464930,597728147,42464930,40456.70833,45.7691,1,231.362,residential,1,10.34,738,738
58798772142428345,587987721,42428345,40456.70833,28.791,153,233.678,primary,1,16.60,752,752
4281567442861989,42815674,42861989,40456.70833,4.04511,8,84.259,residential,1,42.61,1810,1810
42461394598054704,42461394,598054704,40456.70833,27.7208,13,65.669,primary_link,1,4.85,457,457
4242367442430394,42423674,42430394,40456.70833,70.0231,288,274.08,secondary,1,8.01,649,649
42435763595703198,42435763,595703198,40456.70833,52.2131,2,249.443,secondary,1,9.77,721,721
4242282642456297,42422826,42456297,40456.70833,12.2597,9,105.609,secondary,1,17.62,723,723
4242289942454010,42422899,42454010,40456.70833,9.56255,501,77.613,primary,1,16.60,752,752
4242377442426865,42423774,42426865,40456.70833,15.4731,383,125.585,motorway,2,16.60,752,1503
103880179103882650,103880179,103882650,40456.70833,34.6419,1,79.21,unclassified,1,4.68,444,444
4286693542844251,42866935,42844251,40456.70833,35.8908,1,114.579,residential,1,6.53,570,570
4242356442432861,42423564,42432861,40456.70833,47.7792,20,76.21,primary,1,3.26,329,329
42422682371188320,42422682,371188320,40456.70833,62.4462,514,351.969,motorway,2,11.53,766,1532
277386811277386832,277386811,277386832,40456.70833,28.1168,6,176.305,motorway_link,1,12.83,783,783
4252206342524146,42522063,42524146,40456.70833,16.244,2,82.113,residential,1,10.34,738,738
277386788277386811,277386788,277386811,40456.70833,13.4153,6,84.12,motorway_link,1,12.83,783,783
277386788277386801,277386788,277386801,40456.70833,52.0379,1,316.373,motorway_link,1,12.44,779,779
4291765242843699,42917652,42843699,40456.70833,1.96833,5,49.2,residential,1,51.13,1695,1695
4242318942443118,42423189,42443118,40456.70833,6.92755,36,80.966,secondary,1,23.91,354,354
4242318942443116,42423189,42443116,40456.70833,34.9063,1,85.286,primary,1,5.00,468,468
42829798481249905,42829798,481249905,40456.70833,29.9305,1,897.916,motorway,2,61.36,1347,2693
103880175103880177,103880175,103880177,40456.70833,39.7983,1,139.708,residential,1,7.18,607,607
4281746242802627,42817462,42802627,40456.70833,12.6398,2,79.079,primary,1,12.80,782,782
42442728595484175,42442728,595484175,40456.70833,13.7797,4,77.667,secondary,1,11.53,766,766
4252353942476779,42523539,42476779,40456.70833,33.2877,4,157.829,residential,1,9.70,718,718
4247330742460654,42473307,42460654,40456.70833,17.669,1,90.364,residential,1,10.46,741,741
4276898842731600,42768988,42731600,40456.70833,19.9071,1,73.085,residential,1,7.51,625,625
370924957405988242,370924957,405988242,40456.70833,27.2058,88,256.912,motorway,2,19.32,656,1312
4242329542437786,42423295,42437786,40456.70833,9.17953,234,154.492,primary,1,34.43,1771,1771
4242329542437519,42423295,42437519,40456.70833,3.71301,7,100.126,residential,1,55.16,1585,1585
4242289942449689,42422899,42449689,40456.70833,24.1091,18,146.245,primary,1,12.41,779,779
276059532276060698,276059532,276060698,40456.70833,14.6857,94,160.628,unclassified,1,22.37,474,474
58803649542482553,588036495,42482553,40456.70833,4.34305,47,62.823,primary_link,1,29.59,1679,1679
4281537642864579,42815376,42864579,40456.70833,37.595,1,170.824,residential,1,9.29,704,704
59803171742484171,598031717,42484171,40456.70833,62.4363,1,83.775,secondary,1,2.74,283,283
4242367742423674,42423677,42423674,40456.70833,45.0562,103,110.085,unclassified,1,5.00,468,468
276059537276059544,276059537,276059544,40456.70833,21.4597,6,109.751,tertiary,1,10.46,741,741
276059536276059537,276059536,276059537,40456.70833,39.9551,6,51.261,unclassified,1,2.62,272,272
276059532276059536,276059532,276059536,40456.70833,61.9994,2,68.366,unclassified,1,2.26,237,237
597363472535057804,597363472,535057804,40456.70833,128.333,1,341.412,motorway,2,5.44,500,999
4281581342849745,42815813,42849745,40456.70833,65.5819,2,155.01,secondary,1,4.83,456,456
4247185942502169,42471859,42502169,40456.70833,27.8754,2,81.545,residential,1,5.98,536,536
276315427106121258,276315427,106121258,40456.70833,114.552,1,150.159,motorway,2,2.68,277,554
4286491642899508,42864916,42899508,40456.70833,9.78833,1,86.504,residential,1,18.08,707,707
42793624276320153,42793624,276320153,40456.70833,14.2037,1,78.355,secondary,1,11.28,761,761
4242250942457925,42422509,42457925,40456.70833,10.0949,347,146.025,primary,1,29.59,1679,1679
42436159595682316,42436159,595682316,40456.70833,12.2097,74,64.403,unclassified,1,10.79,750,750
4286488042899921,42864880,42899921,40456.70833,7.27271,501,79.547,secondary,1,22.37,474,474
59803187142476675,598031871,42476675,40456.70833,4.44907,39,86.728,secondary,1,39.87,1814,1814
4252373942464866,42523739,42464866,40456.70833,23.5467,1,99.19,residential,1,8.62,677,677
4252368842466438,42523688,42466438,40456.70833,14.0575,3,79.233,residential,1,11.53,766,766
254175476242437150,2541754762,42437150,40456.70833,50.4214,3,93.152,residential,1,3.78,373,373
42424630559862621,42424630,559862621,40456.70833,1.7732,4,53.196,motorway,2,61.36,1347,2693
4252204042516395,42522040,42516395,40456.70833,32.9094,1,161.295,residential,1,10.03,729,729
4247214142490212,42472141,42490212,40456.70833,4.89245,2,87.589,tertiary,1,36.62,1796,1796
5953141031061531717,595314103,1061531717,40456.70833,11.4009,128,60.137,primary,1,10.79,750,750
4281390342904999,42813903,42904999,40456.70833,19.3976,1,79.226,residential,1,8.35,666,666
4242354942423053,42423549,42423053,40456.70833,38.5069,4,209.961,motorway,2,11.15,758,1517
42486604597261843,42486604,597261843,40456.70833,40.2197,5,196.68,primary,1,10.00,728,728
4242318942434131,42423189,42434131,40456.70833,24.6935,7,216.185,residential,1,17.91,713,713
4242310142436806,42423101,42436806,40456.70833,14.9338,4,84.172,secondary,1,11.53,766,766
